id,bin
NODE_28943_length_324_cov_1.070632,contigs.fasta_bin_36L
NODE_28944_length_324_cov_1.029740,contigs.fasta_bin_43C
NODE_28945_length_324_cov_1.026022,contigs.fasta_bin_68O
NODE_28946_length_324_cov_1.022305,contigs.fasta_bin_60E
NODE_28947_length_324_cov_1.014870,contigs.fasta_bin_62K
NODE_28948_length_324_cov_1.003717,contigs.fasta_bin_60E
NODE_28949_length_324_cov_0.970260,contigs.fasta_bin_1A
NODE_28950_length_324_cov_0.959108,contigs.fasta_bin_24D
NODE_28951_length_324_cov_0.955390,contigs.fasta_bin_5D
NODE_28952_length_324_cov_0.947955,contigs.fasta_bin_62K
NODE_28953_length_324_cov_0.944238,contigs.fasta_bin_47U
NODE_28954_length_324_cov_0.940520,contigs.fasta_bin_55C
NODE_28955_length_324_cov_0.921933,contigs.fasta_bin_53F
NODE_28956_length_324_cov_0.918216,contigs.fasta_bin_62K
NODE_28957_length_324_cov_0.918216,contigs.fasta_bin_62K
NODE_28958_length_324_cov_0.907063,contigs.fasta_bin_62K
NODE_28959_length_324_cov_0.899628,contigs.fasta_bin_54J
NODE_28960_length_324_cov_0.895911,contigs.fasta_bin_21A
NODE_28961_length_324_cov_0.895911,contigs.fasta_bin_60E
NODE_28962_length_324_cov_0.895911,contigs.fasta_bin_1A
NODE_28964_length_324_cov_0.881041,contigs.fasta_bin_62K
NODE_28965_length_324_cov_0.877323,contigs.fasta_bin_62K
NODE_28966_length_324_cov_0.873606,contigs.fasta_bin_53F
NODE_28967_length_324_cov_0.873606,contigs.fasta_bin_68O
NODE_28969_length_324_cov_0.866171,contigs.fasta_bin_56Q
NODE_28970_length_324_cov_0.858736,contigs.fasta_bin_55C
NODE_28971_length_324_cov_0.855019,contigs.fasta_bin_21A
NODE_28972_length_324_cov_0.851301,contigs.fasta_bin_62K
NODE_28973_length_324_cov_0.840149,contigs.fasta_bin_42I
NODE_28974_length_324_cov_0.840149,contigs.fasta_bin_42I
NODE_28978_length_323_cov_6.783582,contigs.fasta_bin_41D
NODE_28979_length_323_cov_2.574627,contigs.fasta_bin_56Q
NODE_28980_length_323_cov_2.458955,contigs.fasta_bin_63J
NODE_28983_length_323_cov_2.145522,contigs.fasta_bin_54J
NODE_28984_length_323_cov_2.059701,contigs.fasta_bin_43C
NODE_28985_length_323_cov_2.052239,contigs.fasta_bin_54J
NODE_28986_length_323_cov_2.007463,contigs.fasta_bin_42I
NODE_28987_length_323_cov_2.000000,contigs.fasta_bin_5D
NODE_28988_length_323_cov_1.966418,contigs.fasta_bin_40I
NODE_28990_length_323_cov_1.847015,contigs.fasta_bin_53F
NODE_28991_length_323_cov_1.708955,contigs.fasta_bin_40I
NODE_28992_length_323_cov_1.664179,contigs.fasta_bin_46I
NODE_28993_length_323_cov_1.652985,contigs.fasta_bin_62K
NODE_28994_length_323_cov_1.593284,contigs.fasta_bin_1A
NODE_28995_length_323_cov_1.578358,contigs.fasta_bin_62K
NODE_28996_length_323_cov_1.544776,contigs.fasta_bin_54J
NODE_28997_length_323_cov_1.514925,contigs.fasta_bin_1A
NODE_28998_length_323_cov_1.496269,contigs.fasta_bin_62K
NODE_28999_length_323_cov_1.496269,contigs.fasta_bin_40I
NODE_29000_length_323_cov_1.481343,contigs.fasta_bin_43C
NODE_29002_length_323_cov_1.451493,contigs.fasta_bin_62K
NODE_29003_length_323_cov_1.384328,contigs.fasta_bin_62K
NODE_29004_length_323_cov_1.365672,contigs.fasta_bin_24D
NODE_29005_length_323_cov_1.358209,contigs.fasta_bin_40I
NODE_29006_length_323_cov_1.350746,contigs.fasta_bin_60E
NODE_29007_length_323_cov_1.335821,contigs.fasta_bin_45D
NODE_29008_length_323_cov_1.317164,contigs.fasta_bin_35A
NODE_29009_length_323_cov_1.317164,contigs.fasta_bin_5D
NODE_29010_length_323_cov_1.309701,contigs.fasta_bin_54J
NODE_29011_length_323_cov_1.291045,contigs.fasta_bin_60E
NODE_29013_length_323_cov_1.227612,contigs.fasta_bin_57D
NODE_29015_length_323_cov_1.160448,contigs.fasta_bin_62K
NODE_29016_length_323_cov_1.156716,contigs.fasta_bin_45D
NODE_29017_length_323_cov_1.145522,contigs.fasta_bin_60E
NODE_29018_length_323_cov_1.145522,contigs.fasta_bin_1A
NODE_29019_length_323_cov_1.138060,contigs.fasta_bin_54J
NODE_29020_length_323_cov_1.126866,contigs.fasta_bin_53F
NODE_29021_length_323_cov_1.119403,contigs.fasta_bin_54J
NODE_29022_length_323_cov_1.089552,contigs.fasta_bin_42I
NODE_29023_length_323_cov_1.074627,contigs.fasta_bin_68O
NODE_29025_length_323_cov_1.055970,contigs.fasta_bin_62K
NODE_29026_length_323_cov_1.055970,contigs.fasta_bin_40I
NODE_29027_length_323_cov_1.055970,contigs.fasta_bin_41D
NODE_29028_length_323_cov_1.055970,contigs.fasta_bin_62K
NODE_29029_length_323_cov_1.041045,contigs.fasta_bin_45D
NODE_29030_length_323_cov_1.029851,contigs.fasta_bin_1A
NODE_29031_length_323_cov_1.022388,contigs.fasta_bin_62K
NODE_29032_length_323_cov_1.011194,contigs.fasta_bin_5D
NODE_29034_length_323_cov_0.958955,contigs.fasta_bin_47U
NODE_29035_length_323_cov_0.958955,contigs.fasta_bin_1A
NODE_29036_length_323_cov_0.947761,contigs.fasta_bin_63J
NODE_29037_length_323_cov_0.940299,contigs.fasta_bin_1A
NODE_29038_length_323_cov_0.925373,contigs.fasta_bin_68O
NODE_29039_length_323_cov_0.902985,contigs.fasta_bin_54J
NODE_29040_length_323_cov_0.891791,contigs.fasta_bin_53F
NODE_29042_length_323_cov_0.858209,contigs.fasta_bin_63J
NODE_29043_length_323_cov_0.832090,contigs.fasta_bin_68O
NODE_29044_length_323_cov_0.824627,contigs.fasta_bin_68O
NODE_29045_length_323_cov_0.802239,contigs.fasta_bin_63J
NODE_29046_length_322_cov_161.629213,contigs.fasta_bin_17C
NODE_29050_length_322_cov_25.550562,contigs.fasta_bin_21A
NODE_29052_length_322_cov_2.509363,contigs.fasta_bin_5D
NODE_29053_length_322_cov_2.445693,contigs.fasta_bin_62K
NODE_29054_length_322_cov_2.434457,contigs.fasta_bin_1A
NODE_29055_length_322_cov_2.273408,contigs.fasta_bin_5B
NODE_29056_length_322_cov_2.161049,contigs.fasta_bin_60E
NODE_29058_length_322_cov_1.970037,contigs.fasta_bin_60E
NODE_29059_length_322_cov_1.891386,contigs.fasta_bin_68O
NODE_29061_length_322_cov_1.846442,contigs.fasta_bin_46I
NODE_29062_length_322_cov_1.816479,contigs.fasta_bin_45D
NODE_29063_length_322_cov_1.801498,contigs.fasta_bin_63J
NODE_29064_length_322_cov_1.801498,contigs.fasta_bin_55C
NODE_29066_length_322_cov_1.737828,contigs.fasta_bin_45D
NODE_29067_length_322_cov_1.734082,contigs.fasta_bin_43C
NODE_29068_length_322_cov_1.685393,contigs.fasta_bin_54J
NODE_29069_length_322_cov_1.662921,contigs.fasta_bin_42I
NODE_29072_length_322_cov_1.610487,contigs.fasta_bin_40I
NODE_29073_length_322_cov_1.595506,contigs.fasta_bin_60E
NODE_29074_length_322_cov_1.565543,contigs.fasta_bin_62K
NODE_29075_length_322_cov_1.550562,contigs.fasta_bin_50B
NODE_29076_length_322_cov_1.509363,contigs.fasta_bin_40I
NODE_29077_length_322_cov_1.501873,contigs.fasta_bin_64G
NODE_29078_length_322_cov_1.501873,contigs.fasta_bin_5B
NODE_29079_length_322_cov_1.468165,contigs.fasta_bin_45D
NODE_29080_length_322_cov_1.453184,contigs.fasta_bin_56Q
NODE_29081_length_322_cov_1.441948,contigs.fasta_bin_5D
NODE_29082_length_322_cov_1.423221,contigs.fasta_bin_53F
NODE_29083_length_322_cov_1.404494,contigs.fasta_bin_60E
NODE_29084_length_322_cov_1.393258,contigs.fasta_bin_35A
NODE_29086_length_322_cov_1.352060,contigs.fasta_bin_1A
NODE_29087_length_322_cov_1.310861,contigs.fasta_bin_43C
NODE_29088_length_322_cov_1.288390,contigs.fasta_bin_5D
NODE_29089_length_322_cov_1.262172,contigs.fasta_bin_63J
NODE_29090_length_322_cov_1.250936,contigs.fasta_bin_62K
NODE_29091_length_322_cov_1.250936,contigs.fasta_bin_56Q
NODE_29092_length_322_cov_1.239700,contigs.fasta_bin_54J
NODE_29093_length_322_cov_1.239700,contigs.fasta_bin_55C
NODE_29094_length_322_cov_1.224719,contigs.fasta_bin_45D
NODE_29095_length_322_cov_1.224719,contigs.fasta_bin_46I
NODE_29096_length_322_cov_1.220974,contigs.fasta_bin_63J
NODE_29097_length_322_cov_1.220974,contigs.fasta_bin_55C
NODE_29098_length_322_cov_1.217228,contigs.fasta_bin_43C
NODE_29099_length_322_cov_1.202247,contigs.fasta_bin_55C
NODE_29100_length_322_cov_1.198502,contigs.fasta_bin_53F
NODE_29101_length_322_cov_1.198502,contigs.fasta_bin_62K
NODE_29102_length_322_cov_1.183521,contigs.fasta_bin_68O
NODE_29103_length_322_cov_1.164794,contigs.fasta_bin_53F
NODE_29104_length_322_cov_1.161049,contigs.fasta_bin_38J
NODE_29107_length_322_cov_1.116105,contigs.fasta_bin_45D
NODE_29108_length_322_cov_1.093633,contigs.fasta_bin_45D
NODE_29110_length_322_cov_1.089888,contigs.fasta_bin_54J
NODE_29111_length_322_cov_1.082397,contigs.fasta_bin_68O
NODE_29114_length_322_cov_1.056180,contigs.fasta_bin_62K
NODE_29115_length_322_cov_1.041199,contigs.fasta_bin_14B
NODE_29116_length_322_cov_1.037453,contigs.fasta_bin_42I
NODE_29117_length_322_cov_1.033708,contigs.fasta_bin_1A
NODE_29118_length_322_cov_1.029963,contigs.fasta_bin_29C
NODE_29119_length_322_cov_1.022472,contigs.fasta_bin_60E
NODE_29120_length_322_cov_1.011236,contigs.fasta_bin_1A
NODE_29121_length_322_cov_1.003745,contigs.fasta_bin_1A
NODE_29122_length_322_cov_0.988764,contigs.fasta_bin_45D
NODE_29123_length_322_cov_0.977528,contigs.fasta_bin_36L
NODE_29124_length_322_cov_0.977528,contigs.fasta_bin_21A
NODE_29125_length_322_cov_0.970037,contigs.fasta_bin_63J
NODE_29126_length_322_cov_0.962547,contigs.fasta_bin_5D
NODE_29127_length_322_cov_0.943820,contigs.fasta_bin_42I
NODE_29128_length_322_cov_0.940075,contigs.fasta_bin_30C
NODE_29129_length_322_cov_0.936330,contigs.fasta_bin_63J
NODE_29130_length_322_cov_0.932584,contigs.fasta_bin_60E
NODE_29132_length_322_cov_0.921348,contigs.fasta_bin_5D
NODE_29135_length_322_cov_0.913858,contigs.fasta_bin_60E
NODE_29136_length_322_cov_0.910112,contigs.fasta_bin_62K
NODE_29137_length_322_cov_0.887640,contigs.fasta_bin_57D
NODE_29139_length_322_cov_0.880150,contigs.fasta_bin_60E
NODE_29140_length_322_cov_0.880150,contigs.fasta_bin_42I
NODE_29141_length_322_cov_0.876404,contigs.fasta_bin_62K
NODE_29142_length_322_cov_0.872659,contigs.fasta_bin_62K
NODE_29143_length_322_cov_0.838951,contigs.fasta_bin_47U
NODE_29144_length_322_cov_0.838951,contigs.fasta_bin_14B
NODE_29145_length_322_cov_0.816479,contigs.fasta_bin_9E
NODE_29146_length_322_cov_0.808989,contigs.fasta_bin_60E
NODE_29147_length_322_cov_0.794007,contigs.fasta_bin_59F
NODE_29148_length_321_cov_296.172932,contigs.fasta_bin_37H
NODE_29150_length_321_cov_14.345865,contigs.fasta_bin_54J
NODE_29151_length_321_cov_3.157895,contigs.fasta_bin_1A
NODE_29152_length_321_cov_2.669173,contigs.fasta_bin_56Q
NODE_29153_length_321_cov_2.605263,contigs.fasta_bin_63J
NODE_29154_length_321_cov_2.473684,contigs.fasta_bin_14B
NODE_29155_length_321_cov_2.372180,contigs.fasta_bin_14B
NODE_29156_length_321_cov_2.308271,contigs.fasta_bin_57D
NODE_29157_length_321_cov_2.176692,contigs.fasta_bin_1A
NODE_29158_length_321_cov_2.063910,contigs.fasta_bin_40I
NODE_29159_length_321_cov_2.048872,contigs.fasta_bin_60E
NODE_29160_length_321_cov_2.045113,contigs.fasta_bin_21A
NODE_29161_length_321_cov_1.890977,contigs.fasta_bin_60E
NODE_29162_length_321_cov_1.890977,contigs.fasta_bin_20
NODE_29163_length_321_cov_1.887218,contigs.fasta_bin_43C
NODE_29164_length_321_cov_1.823308,contigs.fasta_bin_1A
NODE_29165_length_321_cov_1.781955,contigs.fasta_bin_43C
NODE_29166_length_321_cov_1.781955,contigs.fasta_bin_46I
NODE_29167_length_321_cov_1.774436,contigs.fasta_bin_40I
NODE_29168_length_321_cov_1.763158,contigs.fasta_bin_64G
NODE_29169_length_321_cov_1.680451,contigs.fasta_bin_60E
NODE_29170_length_321_cov_1.593985,contigs.fasta_bin_62K
NODE_29171_length_321_cov_1.571429,contigs.fasta_bin_1A
NODE_29172_length_321_cov_1.443609,contigs.fasta_bin_50B
NODE_29174_length_321_cov_1.394737,contigs.fasta_bin_1A
NODE_29175_length_321_cov_1.368421,contigs.fasta_bin_60E
NODE_29177_length_321_cov_1.349624,contigs.fasta_bin_5D
NODE_29179_length_321_cov_1.334586,contigs.fasta_bin_45D
NODE_29182_length_321_cov_1.296992,contigs.fasta_bin_24D
NODE_29183_length_321_cov_1.285714,contigs.fasta_bin_62K
NODE_29184_length_321_cov_1.263158,contigs.fasta_bin_42I
NODE_29185_length_321_cov_1.248120,contigs.fasta_bin_60E
NODE_29186_length_321_cov_1.199248,contigs.fasta_bin_1A
NODE_29187_length_321_cov_1.199248,contigs.fasta_bin_68O
NODE_29188_length_321_cov_1.191729,contigs.fasta_bin_63J
NODE_29190_length_321_cov_1.176692,contigs.fasta_bin_43C
NODE_29191_length_321_cov_1.169173,contigs.fasta_bin_62K
NODE_29192_length_321_cov_1.150376,contigs.fasta_bin_5D
NODE_29193_length_321_cov_1.142857,contigs.fasta_bin_60E
NODE_29194_length_321_cov_1.112782,contigs.fasta_bin_36L
NODE_29195_length_321_cov_1.101504,contigs.fasta_bin_60E
NODE_29196_length_321_cov_1.097744,contigs.fasta_bin_5D
NODE_29197_length_321_cov_1.093985,contigs.fasta_bin_60E
NODE_29198_length_321_cov_1.075188,contigs.fasta_bin_68O
NODE_29199_length_321_cov_1.067669,contigs.fasta_bin_62K
NODE_29200_length_321_cov_1.063910,contigs.fasta_bin_45D
NODE_29201_length_321_cov_1.060150,contigs.fasta_bin_60E
NODE_29202_length_321_cov_1.060150,contigs.fasta_bin_62K
NODE_29203_length_321_cov_1.052632,contigs.fasta_bin_45D
NODE_29204_length_321_cov_1.048872,contigs.fasta_bin_36L
NODE_29205_length_321_cov_1.048872,contigs.fasta_bin_24D
NODE_29207_length_321_cov_1.037594,contigs.fasta_bin_68O
NODE_29208_length_321_cov_1.033835,contigs.fasta_bin_1A
NODE_29209_length_321_cov_1.022556,contigs.fasta_bin_54J
NODE_29210_length_321_cov_1.022556,contigs.fasta_bin_36L
NODE_29212_length_321_cov_1.007519,contigs.fasta_bin_68O
NODE_29213_length_321_cov_1.000000,contigs.fasta_bin_62K
NODE_29214_length_321_cov_0.988722,contigs.fasta_bin_1A
NODE_29215_length_321_cov_0.984962,contigs.fasta_bin_47U
NODE_29216_length_321_cov_0.981203,contigs.fasta_bin_5D
NODE_29218_length_321_cov_0.973684,contigs.fasta_bin_64G
NODE_29219_length_321_cov_0.973684,contigs.fasta_bin_45D
NODE_29220_length_321_cov_0.966165,contigs.fasta_bin_62K
NODE_29221_length_321_cov_0.954887,contigs.fasta_bin_1A
NODE_29222_length_321_cov_0.951128,contigs.fasta_bin_21A
NODE_29223_length_321_cov_0.947368,contigs.fasta_bin_59F
NODE_29224_length_321_cov_0.947368,contigs.fasta_bin_40I
NODE_29225_length_321_cov_0.947368,contigs.fasta_bin_40I
NODE_29226_length_321_cov_0.943609,contigs.fasta_bin_46I
NODE_29227_length_321_cov_0.939850,contigs.fasta_bin_60E
NODE_29228_length_321_cov_0.936090,contigs.fasta_bin_45D
NODE_29229_length_321_cov_0.936090,contigs.fasta_bin_56Q
NODE_29230_length_321_cov_0.932331,contigs.fasta_bin_68O
NODE_29231_length_321_cov_0.928571,contigs.fasta_bin_9E
NODE_29232_length_321_cov_0.928571,contigs.fasta_bin_62K
NODE_29233_length_321_cov_0.917293,contigs.fasta_bin_62K
NODE_29234_length_321_cov_0.902256,contigs.fasta_bin_59F
NODE_29235_length_321_cov_0.890977,contigs.fasta_bin_68O
NODE_29236_length_321_cov_0.887218,contigs.fasta_bin_50B
NODE_29237_length_321_cov_0.883459,contigs.fasta_bin_68O
NODE_29238_length_321_cov_0.872180,contigs.fasta_bin_16D
NODE_29239_length_321_cov_0.864662,contigs.fasta_bin_29C
NODE_29240_length_321_cov_0.864662,contigs.fasta_bin_36L
NODE_29241_length_321_cov_0.853383,contigs.fasta_bin_57D
NODE_29242_length_321_cov_0.849624,contigs.fasta_bin_13A
NODE_29243_length_321_cov_0.838346,contigs.fasta_bin_59F
NODE_29244_length_321_cov_0.819549,contigs.fasta_bin_45D
NODE_29245_length_321_cov_0.815789,contigs.fasta_bin_62K
NODE_29246_length_321_cov_0.766917,contigs.fasta_bin_68O
NODE_29247_length_321_cov_0.661654,contigs.fasta_bin_40I
NODE_29248_length_320_cov_287.618868,contigs.fasta_bin_26D
NODE_29249_length_320_cov_80.501887,contigs.fasta_bin_22B
NODE_29252_length_320_cov_2.924528,contigs.fasta_bin_38J
NODE_29253_length_320_cov_2.901887,contigs.fasta_bin_46I
NODE_29254_length_320_cov_2.898113,contigs.fasta_bin_46I
NODE_29255_length_320_cov_2.833962,contigs.fasta_bin_60E
NODE_29256_length_320_cov_2.471698,contigs.fasta_bin_54J
NODE_29257_length_320_cov_2.381132,contigs.fasta_bin_57D
NODE_29258_length_320_cov_2.249057,contigs.fasta_bin_20
NODE_29259_length_320_cov_2.211321,contigs.fasta_bin_1A
NODE_29261_length_320_cov_1.784906,contigs.fasta_bin_42I
NODE_29262_length_320_cov_1.739623,contigs.fasta_bin_5D
NODE_29263_length_320_cov_1.641509,contigs.fasta_bin_62K
NODE_29264_length_320_cov_1.588679,contigs.fasta_bin_40I
NODE_29265_length_320_cov_1.569811,contigs.fasta_bin_60E
NODE_29266_length_320_cov_1.566038,contigs.fasta_bin_32B
NODE_29267_length_320_cov_1.550943,contigs.fasta_bin_55C
NODE_29268_length_320_cov_1.543396,contigs.fasta_bin_62K
NODE_29270_length_320_cov_1.422642,contigs.fasta_bin_68O
NODE_29271_length_320_cov_1.415094,contigs.fasta_bin_5D
NODE_29272_length_320_cov_1.396226,contigs.fasta_bin_5D
NODE_29273_length_320_cov_1.388679,contigs.fasta_bin_28B
NODE_29274_length_320_cov_1.377358,contigs.fasta_bin_9E
NODE_29275_length_320_cov_1.339623,contigs.fasta_bin_1A
NODE_29276_length_320_cov_1.316981,contigs.fasta_bin_45D
NODE_29277_length_320_cov_1.290566,contigs.fasta_bin_63J
NODE_29278_length_320_cov_1.279245,contigs.fasta_bin_56Q
NODE_29279_length_320_cov_1.275472,contigs.fasta_bin_62K
NODE_29280_length_320_cov_1.260377,contigs.fasta_bin_24D
NODE_29281_length_320_cov_1.233962,contigs.fasta_bin_60E
NODE_29282_length_320_cov_1.211321,contigs.fasta_bin_63J
NODE_29283_length_320_cov_1.200000,contigs.fasta_bin_68O
NODE_29285_length_320_cov_1.188679,contigs.fasta_bin_68O
NODE_29286_length_320_cov_1.154717,contigs.fasta_bin_45D
NODE_29287_length_320_cov_1.147170,contigs.fasta_bin_1A
NODE_29288_length_320_cov_1.135849,contigs.fasta_bin_62K
NODE_29290_length_320_cov_1.124528,contigs.fasta_bin_38J
NODE_29292_length_320_cov_1.098113,contigs.fasta_bin_1A
NODE_29293_length_320_cov_1.071698,contigs.fasta_bin_43C
NODE_29294_length_320_cov_1.064151,contigs.fasta_bin_60E
NODE_29295_length_320_cov_1.060377,contigs.fasta_bin_24D
NODE_29296_length_320_cov_1.052830,contigs.fasta_bin_62K
NODE_29297_length_320_cov_1.049057,contigs.fasta_bin_62K
NODE_29298_length_320_cov_1.045283,contigs.fasta_bin_59F
NODE_29299_length_320_cov_1.041509,contigs.fasta_bin_54J
NODE_29300_length_320_cov_1.030189,contigs.fasta_bin_55C
NODE_29301_length_320_cov_1.022642,contigs.fasta_bin_55C
NODE_29304_length_320_cov_0.984906,contigs.fasta_bin_42I
NODE_29305_length_320_cov_0.984906,contigs.fasta_bin_42I
NODE_29306_length_320_cov_0.977358,contigs.fasta_bin_45D
NODE_29308_length_320_cov_0.977358,contigs.fasta_bin_62K
NODE_29309_length_320_cov_0.973585,contigs.fasta_bin_62K
NODE_29310_length_320_cov_0.969811,contigs.fasta_bin_14B
NODE_29311_length_320_cov_0.969811,contigs.fasta_bin_62K
NODE_29313_length_320_cov_0.958491,contigs.fasta_bin_62K
NODE_29314_length_320_cov_0.947170,contigs.fasta_bin_59F
NODE_29315_length_320_cov_0.939623,contigs.fasta_bin_47U
NODE_29316_length_320_cov_0.928302,contigs.fasta_bin_16D
NODE_29317_length_320_cov_0.924528,contigs.fasta_bin_36L
NODE_29318_length_320_cov_0.920755,contigs.fasta_bin_56Q
NODE_29319_length_320_cov_0.916981,contigs.fasta_bin_54J
NODE_29320_length_320_cov_0.913208,contigs.fasta_bin_32B
NODE_29321_length_320_cov_0.901887,contigs.fasta_bin_53F
NODE_29322_length_320_cov_0.890566,contigs.fasta_bin_47U
NODE_29323_length_320_cov_0.886792,contigs.fasta_bin_53F
NODE_29324_length_320_cov_0.875472,contigs.fasta_bin_62K
NODE_29326_length_320_cov_0.860377,contigs.fasta_bin_40I
NODE_29327_length_320_cov_0.833962,contigs.fasta_bin_55C
NODE_29328_length_320_cov_0.818868,contigs.fasta_bin_57D
NODE_29329_length_320_cov_0.807547,contigs.fasta_bin_53F
NODE_29330_length_320_cov_0.807547,contigs.fasta_bin_38J
NODE_29331_length_319_cov_104.113636,contigs.fasta_bin_37AH
NODE_29333_length_319_cov_2.859848,contigs.fasta_bin_59F
NODE_29334_length_319_cov_2.852273,contigs.fasta_bin_53F
NODE_29335_length_319_cov_2.628788,contigs.fasta_bin_45D
NODE_29336_length_319_cov_2.496212,contigs.fasta_bin_54J
NODE_29337_length_319_cov_2.435606,contigs.fasta_bin_40I
NODE_29338_length_319_cov_2.401515,contigs.fasta_bin_68O
NODE_29340_length_319_cov_2.223485,contigs.fasta_bin_47U
NODE_29341_length_319_cov_2.121212,contigs.fasta_bin_56Q
NODE_29342_length_319_cov_2.094697,contigs.fasta_bin_54J
NODE_29343_length_319_cov_1.965909,contigs.fasta_bin_62K
NODE_29344_length_319_cov_1.852273,contigs.fasta_bin_1A
NODE_29346_length_319_cov_1.784091,contigs.fasta_bin_60E
NODE_29347_length_319_cov_1.757576,contigs.fasta_bin_54J
NODE_29348_length_319_cov_1.738636,contigs.fasta_bin_62K
NODE_29349_length_319_cov_1.704545,contigs.fasta_bin_36L
NODE_29350_length_319_cov_1.700758,contigs.fasta_bin_5D
NODE_29352_length_319_cov_1.696970,contigs.fasta_bin_60E
NODE_29353_length_319_cov_1.579545,contigs.fasta_bin_45D
NODE_29354_length_319_cov_1.534091,contigs.fasta_bin_68O
NODE_29355_length_319_cov_1.507576,contigs.fasta_bin_45D
NODE_29356_length_319_cov_1.465909,contigs.fasta_bin_60E
NODE_29357_length_319_cov_1.454545,contigs.fasta_bin_63J
NODE_29358_length_319_cov_1.405303,contigs.fasta_bin_1A
NODE_29359_length_319_cov_1.405303,contigs.fasta_bin_60E
NODE_29360_length_319_cov_1.378788,contigs.fasta_bin_1A
NODE_29361_length_319_cov_1.340909,contigs.fasta_bin_42I
NODE_29363_length_319_cov_1.325758,contigs.fasta_bin_16D
NODE_29364_length_319_cov_1.314394,contigs.fasta_bin_1A
NODE_29365_length_319_cov_1.272727,contigs.fasta_bin_5D
NODE_29366_length_319_cov_1.257576,contigs.fasta_bin_42I
NODE_29367_length_319_cov_1.246212,contigs.fasta_bin_68O
NODE_29368_length_319_cov_1.246212,contigs.fasta_bin_24D
NODE_29370_length_319_cov_1.219697,contigs.fasta_bin_40I
NODE_29371_length_319_cov_1.215909,contigs.fasta_bin_57D
NODE_29372_length_319_cov_1.208333,contigs.fasta_bin_60E
NODE_29373_length_319_cov_1.193182,contigs.fasta_bin_56Q
NODE_29374_length_319_cov_1.193182,contigs.fasta_bin_62K
NODE_29375_length_319_cov_1.178030,contigs.fasta_bin_60E
NODE_29376_length_319_cov_1.170455,contigs.fasta_bin_5D
NODE_29377_length_319_cov_1.162879,contigs.fasta_bin_68O
NODE_29378_length_319_cov_1.159091,contigs.fasta_bin_45D
NODE_29379_length_319_cov_1.159091,contigs.fasta_bin_63J
NODE_29381_length_319_cov_1.136364,contigs.fasta_bin_59F
NODE_29382_length_319_cov_1.132576,contigs.fasta_bin_62K
NODE_29383_length_319_cov_1.121212,contigs.fasta_bin_57D
NODE_29384_length_319_cov_1.113636,contigs.fasta_bin_46I
NODE_29385_length_319_cov_1.106061,contigs.fasta_bin_40I
NODE_29386_length_319_cov_1.083333,contigs.fasta_bin_45D
NODE_29387_length_319_cov_1.083333,contigs.fasta_bin_53F
NODE_29388_length_319_cov_1.075758,contigs.fasta_bin_53F
NODE_29389_length_319_cov_1.068182,contigs.fasta_bin_1A
NODE_29390_length_319_cov_1.041667,contigs.fasta_bin_62K
NODE_29391_length_319_cov_1.037879,contigs.fasta_bin_24D
NODE_29392_length_319_cov_1.037879,contigs.fasta_bin_59F
NODE_29394_length_319_cov_1.030303,contigs.fasta_bin_62K
NODE_29396_length_319_cov_1.000000,contigs.fasta_bin_55C
NODE_29397_length_319_cov_0.981061,contigs.fasta_bin_53F
NODE_29399_length_319_cov_0.969697,contigs.fasta_bin_42I
NODE_29400_length_319_cov_0.965909,contigs.fasta_bin_24D
NODE_29401_length_319_cov_0.954545,contigs.fasta_bin_53F
NODE_29402_length_319_cov_0.939394,contigs.fasta_bin_43C
NODE_29403_length_319_cov_0.920455,contigs.fasta_bin_62K
NODE_29404_length_319_cov_0.920455,contigs.fasta_bin_60E
NODE_29405_length_319_cov_0.920455,contigs.fasta_bin_42I
NODE_29406_length_319_cov_0.909091,contigs.fasta_bin_60E
NODE_29407_length_319_cov_0.905303,contigs.fasta_bin_45D
NODE_29408_length_319_cov_0.905303,contigs.fasta_bin_45D
NODE_29409_length_319_cov_0.890152,contigs.fasta_bin_18E
NODE_29410_length_319_cov_0.886364,contigs.fasta_bin_62K
NODE_29411_length_319_cov_0.886364,contigs.fasta_bin_62K
NODE_29412_length_319_cov_0.871212,contigs.fasta_bin_1A
NODE_29413_length_319_cov_0.871212,contigs.fasta_bin_1A
NODE_29414_length_319_cov_0.867424,contigs.fasta_bin_46I
NODE_29415_length_319_cov_0.867424,contigs.fasta_bin_55C
NODE_29416_length_319_cov_0.840909,contigs.fasta_bin_62K
NODE_29417_length_319_cov_0.833333,contigs.fasta_bin_36L
NODE_29418_length_319_cov_0.833333,contigs.fasta_bin_53F
NODE_29419_length_319_cov_0.821970,contigs.fasta_bin_54J
NODE_29420_length_319_cov_0.803030,contigs.fasta_bin_45D
NODE_29421_length_318_cov_425.281369,contigs.fasta_bin_26D
NODE_29423_length_318_cov_300.695817,contigs.fasta_bin_26D
NODE_29424_length_318_cov_282.319392,contigs.fasta_bin_26D
NODE_29425_length_318_cov_148.631179,contigs.fasta_bin_2D
NODE_29427_length_318_cov_2.946768,contigs.fasta_bin_57D
NODE_29428_length_318_cov_2.604563,contigs.fasta_bin_46I
NODE_29429_length_318_cov_2.235741,contigs.fasta_bin_42I
NODE_29430_length_318_cov_2.212928,contigs.fasta_bin_1A
NODE_29431_length_318_cov_2.193916,contigs.fasta_bin_1A
NODE_29432_length_318_cov_2.182510,contigs.fasta_bin_1A
